shipment_id,product_id,quantity,subtotal
3,6,1383.4991098523174,314.85594281594166
3,7,5412.221402854855,1404.105819071085
3,8,752.0267307998135,199.2820324608702
3,9,725.7393283815899,176.5902624734633
3,10,773.3913602336356,198.3990614831438
3,11,634.8906385177256,159.95072432797903
3,12,58.915999999998874,16.81635780186401
3,13,1286.975105658683,319.2181454425053
3,14,924.7007253908099,251.56478634067852
3,15,506.5057919205369,139.62106651572137
3,16,1309.9230557458166,356.8726774188356
3,18,496.54431834663734,117.37269113699848
3,21,795.9076963145941,178.5805285652118
3,22,281.70210284544214,81.61975274981482
3,23,193.00451585305476,54.592915809818365
3,24,550.33186402199,145.04578097031577
3,25,169.96096282540424,45.37711580606559
3,26,830.043604073656,199.2144113077652
3,27,864.1164981681756,225.973344532469
3,29,301.91601900047976,80.06221683976456
3,30,195.8222220477389,47.50151323556389
3,31,112.47599999999841,26.902687531423396
3,32,536.1148341579493,155.56543331019674
3,33,106.29599999999841,26.264655924786165
3,34,438.6928840806061,118.22519247872604
3,35,412.3250246408227,104.85762736890325
3,36,338.08899269740925,82.77702876612982
3,37,1082.1208850689018,277.26321711953113
3,39,301.98220256483444,77.6549355659028
3,42,1496.4477340646902,393.65285112912255
3,43,185.7901108490498,52.08162421768311
3,44,157.30424498584048,39.14967551058476
3,45,579.9475739573387,150.5721192622661
3,46,1030.9971121854248,236.10309557641455
3,47,525.2390045255873,140.1108542043641
3,48,842.1365631507698,235.15179047810224
3,49,463.5990038456715,107.36072268963383
3,50,941.9184940126626,225.59197916448278
3,52,2002.2498514458534,512.5048441035432
3,54,465.39113096062636,104.71017408805703
3,55,595.3527659982678,133.26888782219734
3,57,515.933853350247,123.68652451584701
3,58,1167.0877044506983,311.8657332877845
3,59,1979.1550604994468,557.8013293011118
3,60,1985.446663398346,477.6024881468343
3,61,1058.438721514262,289.5823240921531
3,62,180.2566076144194,46.46025123483074
3,63,909.3477488947168,253.63819508588244
3,64,2672.59708581591,702.8105597570109
3,65,107.44036865279789,29.45431676874049
3,66,102.07722176962277,25.626497665966582
3,67,563.1839231005841,148.0048789098312
3,68,8.24,8.24
3,69,13.39,13.39
3,70,15.450000000000001,15.450000000000001
3,71,18.54,18.54
3,72,12.36,12.36
3,73,13.39,13.39
3,74,10.3,10.3
3,75,9.27,9.27
3,76,16.48,16.48
3,77,616.97,61.697
3,78,647.87,64.787
3,79,636.54,63.653999999999996
3,80,1901.38,190.13800000000003
4,1,1620.6839752498167,429.063087274712
4,2,393.39806768069553,108.27822906101748
4,3,718.3865455882583,172.69552477325058
4,4,1169.8875182088657,298.99935771138763
4,5,494.22541336433073,128.78015765572502
4,6,1375.5721869113383,313.05193818851717
4,7,5277.041774504634,1369.0358378825308
4,8,747.9990942963472,198.21473584021587
4,9,585.2525375923218,142.406364358344
4,10,791.0276919428079,202.923331909501
4,11,674.6780581671906,169.97453977898525
4,12,55.82599999999841,15.934380994073793
4,13,1188.0027247517935,294.6692790781038
4,14,849.431769259485,231.08787056962183
4,15,487.3392356590794,134.33770141043524
4,16,1315.2114402098625,358.313433740076
4,18,538.828999338719,127.36790529720844
4,21,812.2117555562155,182.2387260303315
4,22,266.9275170318693,77.33899648671243
4,23,225.72321608889453,63.84766945890826
4,24,535.1523510667827,141.0450598504333
4,25,166.23918991681876,44.383456335859776
4,26,812.0943486830477,194.9065046767113
4,27,720.7224642636187,188.47466293559407
4,29,257.5561697678151,68.29885337199434
4,30,203.4738301077236,49.35759962726106
4,31,113.91799999999756,27.247593781826062
4,32,536.842245913195,155.77650772502332
4,33,95.37799999999804,23.56692963793784
4,34,431.00163555483886,116.15244552896363
4,35,413.77500349340676,105.22636885469954
4,36,275.46840729869797,67.44513062432813
4,37,1191.9137673330902,305.39457302756955
4,39,386.09747486626475,99.28523693862542
4,42,1373.9301026637763,361.42358323243855
4,43,201.7732283859358,56.562092621405014
4,44,157.82320562082282,39.27883375716707
4,45,733.1402129768834,190.34561146804427
4,46,1150.435907800121,263.4551308471755
4,47,482.86194673498426,128.80650377617755
4,48,785.5463401014105,219.3499682370347
4,49,450.33308852558895,104.28858870295757
4,50,978.2101798879577,234.2839342496257
4,52,1872.3678506876015,479.25966518523956
4,54,442.7138790557373,99.6079303261308
4,55,568.2130970765674,127.1937107177574
4,57,535.3675384314241,128.3454259440394
4,58,1076.4438916725921,287.644161050975
4,59,1948.1107786835812,549.0518674677785
4,60,2034.2897524194157,489.3517742270315
4,61,1110.9546848044533,303.9503686396493
4,62,197.09552943082502,50.80040025054591
4,63,1120.697081839514,312.58842991725504
4,64,2721.4588559757767,715.6596974811474
4,65,92.99460480032111,25.49407249731327
4,66,130.05778002119348,32.651019868820114
4,67,566.9427081474656,148.99268858069146
4,68,10.3,10.3
4,69,13.39,13.39
4,70,16.48,16.48
4,71,15.450000000000001,15.450000000000001
4,72,3.09,3.09
4,73,9.27,9.27
4,74,11.33,11.33
4,75,13.39,13.39
4,76,11.33,11.33
4,77,638.6,63.86000000000001
4,78,610.79,61.079
4,79,665.38,66.538
4,80,1914.77,191.477
5,1,1648.18713651369,436.3443286900056
5,2,384.0050763764402,105.69291777566616
5,3,804.6876940750994,193.44176816825333
5,4,1069.367430616027,273.30847618683987
5,5,606.3882373797528,158.0063887827136
5,6,1579.2373661133793,359.4019441695701
5,7,5452.057739434964,1414.4406571789832
5,8,756.6263186464384,200.50089234578795
5,9,583.3787287485884,141.95042049172474
5,10,647.9355589886716,166.21572649334317
5,11,672.0923513399058,169.32311155681208
5,12,39.75799999999897,11.348101593565499
5,13,1397.506919902237,346.6341852711579
5,14,854.1040581247122,232.35896652297046
5,15,509.4886682335953,140.44331253690612
5,16,1272.7428726531807,346.74338667233684
5,18,522.6067068302847,123.53329465365802
5,21,811.1090857473034,181.9913162386933
5,22,190.09967080129397,55.07906391858107
5,23,219.72569027879504,62.1512199215966
5,24,565.3204404550359,148.9961787511674
5,25,213.3816467589017,56.96980962513345
5,26,832.9789715807422,199.91891346527382
5,27,558.0472278092469,145.93379335130535
5,29,241.14514996156873,63.946972240813686
5,30,251.88666732654386,61.10132821880139
5,31,107.32599999999795,25.67087949427018
5,32,490.92317645844673,142.45208638505278
5,33,91.87599999999841,22.70162120630737
5,34,410.08482432678653,110.51548599938235
5,35,520.6351222117079,132.4017713637303
5,36,264.90343514578785,64.8584240982227
5,37,1352.7841091744542,346.61309965753594
5,39,373.41047055415885,96.02276486572438
5,42,1624.5582021777923,427.35336059845565
5,43,234.4794100861237,65.73045501227746
5,44,164.1112978657984,40.84380596115036
5,45,623.0851500681116,161.77195274120427
5,46,1081.0852413583332,247.57350825709338
5,47,609.6986695896175,162.64100850740246
5,48,682.2226083304114,190.49863748145543
5,49,319.29808342010637,73.94337068249867
5,50,1069.5778729247263,256.1667392214755
5,52,2021.2763157884374,517.3749431746936
5,54,596.7371915753723,134.26223891654237
5,55,682.6570733299592,152.81183547386857
5,57,577.7140496764252,138.4972947684132
5,58,967.1004766931156,258.4257362807349
5,59,2099.058139027788,591.5945868003631
5,60,1855.9933798133545,446.46228605591307
5,61,1183.754761185197,323.8680217677033
5,62,196.35042890906047,50.608354267352695
5,63,811.6645982485951,226.39209693443343
5,64,2442.56395850258,642.3189458778536
5,65,90.73745419837184,24.875284329902822
5,66,124.87619515979127,31.350182423847176
5,67,595.8423872375201,156.5875316307346
5,68,13.39,13.39
5,69,8.24,8.24
5,70,9.27,9.27
5,71,11.33,11.33
5,72,13.39,13.39
5,73,9.27,9.27
5,74,9.27,9.27
5,75,11.33,11.33
5,76,16.48,16.48
5,77,621.09,62.10900000000001
5,78,643.75,64.375
5,79,651.99,65.199
5,80,1916.8300000000002,191.68300000000002
6,1,1599.982153604255,423.5824459880071
6,2,428.76604878247844,118.01285328462424
6,3,728.3308871828721,175.08608080572753
6,4,1080.643333931564,276.19036679297534
6,5,484.0379570614989,126.12561543002535
6,6,1552.862768182039,353.3996281298077
6,7,5629.051171421078,1460.3584955841113
6,8,719.8355951577863,190.7515977366364
6,9,610.595759278717,148.57299470963534
6,10,836.2152077157104,214.5153423469984
6,11,568.0681681074759,143.1158524696409
6,12,46.34999999999906,13.229652116851044
6,13,1289.5765786712254,319.86340842143255
6,14,961.3061882412263,261.5233006880905
6,15,631.0663716366327,173.95686536184047
6,16,1384.5875875629424,377.2141251557262
6,18,504.4109759893599,119.23220446473977
6,21,733.7844858278735,164.641731621475
6,22,221.6187872035819,64.21134394653258
6,23,179.9970809679068,50.91365579640383
6,24,572.8014220130678,150.96787053106755
6,25,166.23918991681876,44.383456335859776
6,26,743.7255330947193,178.49766388522272
6,27,753.0335343240633,196.92426502334473
6,29,249.10655052746336,66.05817978973764
6,30,252.02652034903886,61.13525302125543
6,31,131.42799999999758,31.43574110814662
6,32,394.33979158729414,114.42630690509216
6,33,109.59199999999775,27.0790638604383
6,34,392.35430794135766,105.73721448306257
6,35,517.5600496084606,131.61975524078335
6,36,299.48008431313036,73.32410131511786
6,37,1212.5492584546673,310.68184059088406
6,39,302.0199393894143,77.66463961685785
6,42,1360.2998161933367,357.8380245733191
6,43,151.5770927853049,42.490857830787014
6,44,155.0484294757939,38.5882510859736
6,45,660.4686850024782,171.4778612290577
6,46,1160.5170129635728,265.7637504425079
6,47,497.140203664864,132.6153198727692
6,48,780.0089269291693,217.80374321956515
6,49,481.9093205577839,111.6010442144464
6,50,963.9371360025118,230.86550235845192
6,52,1920.3513033376926,491.5417247405076
6,54,551.9195415864062,124.17854023737851
6,55,770.8015063904388,172.5428441003111
6,57,489.6605981384502,117.38795037933082
6,58,1080.522146619328,288.73394030633693
6,59,1830.282187898219,515.8432796812482
6,60,1890.5400998894286,454.7725568729614
6,61,1155.9101683242372,316.24991242402706
6,62,183.91640657089056,47.40354635858198
6,63,1081.6654379813815,301.70159843672985
6,64,2735.25488525843,719.2876274500995
6,65,157.54911201607717,43.191414085253804
6,66,148.71148552224,37.33403467072231
6,67,525.2905856057954,138.04650013273687
6,68,10.3,10.3
6,69,10.3,10.3
6,70,17.51,17.51
6,71,12.36,12.36
6,72,7.21,7.21
6,73,8.24,8.24
6,74,14.42,14.42
6,75,10.3,10.3
6,76,8.24,8.24
6,77,638.6,63.86000000000001
6,78,632.4200000000001,63.24200000000001
6,79,648.9,64.89
6,80,1919.92,191.99200000000002
7,1,1681.4793902723586,445.15818592446476
7,2,434.3437809091023,119.54805898710312
7,3,709.7784437890307,170.62619222986078
7,4,953.516534185947,243.69935301582225
7,5,641.9385662391163,167.26972658652414
7,6,1338.4295497306775,304.59903788311993
7,7,5396.7753625538035,1400.098615105469
7,8,596.197386947154,157.98830301195218
7,9,616.8449831601746,150.09358487517449
7,10,838.1051214695343,215.00016430690428
7,11,678.6776296350938,170.98216899019278
7,12,56.64999999999907,16.169574809484672
7,13,1358.195116250185,336.8833820111482
7,14,932.388398478165,253.6562174216481
7,15,520.8666780836284,143.57972261439883
7,16,1497.2796087477452,407.9157019754906
7,18,517.2085687311395,122.25728771446771
7,21,735.7386670713104,165.08019794235756
7,22,270.8674065821555,78.48053149020645
7,23,196.90085492196565,55.6950273838165
7,24,507.2101221876275,133.6805900190691
7,25,185.46834994451046,49.517363598589824
7,26,792.7369364909356,190.26063371840542
7,27,650.578492741756,170.13145588285627
7,29,271.99158731049044,72.12684346440602
7,30,231.31280995776098,56.1106313107069
7,31,134.5179999999971,32.17482593043837
7,32,537.329899902996,155.91801118546755
7,33,106.29599999999795,26.264655924786048
7,34,417.2943889406652,112.45842192356527
7,35,450.89473432880976,114.66622011612432
7,36,270.1106063511872,66.13333741977316
7,37,1106.6334388051725,283.5438735623657
7,39,321.3344686277361,82.63138438111466
7,42,1542.5476585609592,405.77981440467994
7,43,211.1387954229102,59.18749577540563
7,44,111.02779963550255,27.632454094137177
7,45,659.3472584541091,171.18670461496467
7,46,1049.9469511457773,240.44269613041598
7,47,522.2763341864088,139.32054299675838
7,48,795.4915063991845,222.12698061703907
7,49,371.877126572769,86.11967827671958
7,50,1046.4657320274732,250.63132013704077
7,52,1974.4734296776217,505.3950667209641
7,54,383.341385336352,86.24948032609227
7,55,596.3385931413641,133.48956385571688
7,57,522.5651166778023,125.2762591471543
7,58,1122.9409004701254,300.06895456823366
7,59,2064.7695775766456,581.930763313767
7,60,2015.6503175151727,484.868027243529
7,61,1142.7924010505776,312.66097198109645
7,62,141.043155633383,36.353177464081575
7,63,851.6536224893734,237.5459640265385
7,64,2645.1352807235753,695.5889524629996
7,65,91.1888843187624,24.999041963385107
7,66,179.2828362045152,45.00897559606315
7,67,568.3611467372023,149.36545460454954
7,68,17.51,17.51
7,69,20.6,20.6
7,70,7.21,7.21
7,71,14.42,14.42
7,72,9.27,9.27
7,73,12.36,12.36
7,74,14.42,14.42
7,75,8.24,8.24
7,76,10.3,10.3
7,77,623.15,62.315
7,78,614.91,61.491
7,79,666.41,66.641
7,80,1904.47,190.447
8,1,1530.2683092330285,405.12626467906523
8,2,471.08311749342465,129.66013281013954
8,3,642.8799286194984,154.54421762342756
8,4,1313.8936125036348,335.80437445913805
8,5,588.7457829831912,153.40930009163029
8,6,1422.3402840157967,323.6953952046215
8,7,5145.3188715978795,1334.8626434195787
8,8,906.0640943178362,240.1008991574542
8,9,654.9850316297257,159.3739985259107
8,10,879.3618051437877,225.58379342632722
8,11,611.4945017822964,154.05643515394854
8,12,49.85199999999916,14.229225832346504
8,13,1204.2693532677804,298.7040136775877
8,14,798.2341203256609,217.15955272414897
8,15,553.5672115661058,152.59380188710503
8,16,1252.1542250053428,341.13425888556503
8,18,562.6594858614787,133.0009338727719
8,21,708.6626901981676,159.00506852243288
8,22,238.36331779229624,69.0628677113815
8,23,205.17617678414328,58.035770281588775
8,24,482.071254762641,127.05497573659187
8,25,184.2277589749822,49.18614377518795
8,26,790.96739171061,189.83593455806584
8,27,811.0312797801424,212.0911372492958
8,29,250.622959581745,66.46030178022892
8,30,307.60179415408743,74.61640738981849
8,31,111.65199999999776,26.705598245478743
8,32,486.9132556786358,141.28852025349698
8,33,114.9479999999971,28.402476755873117
8,34,472.50092864971515,127.33626476085098
8,35,424.53775760476987,107.9634252850133
8,36,306.9062173618522,75.14230079002749
8,37,1173.178643936101,300.59422155311313
8,39,276.3721445697969,71.06929115854174
8,42,1306.0497493048883,343.56709948957
8,43,215.10168152297183,60.298392064436754
8,44,156.6556915159815,38.98826436812939
8,45,749.3060000311528,194.54274397727158
8,46,1142.8122496764104,261.7092779622834
8,47,487.05726001832,129.92563035040067
8,48,760.9416978484438,212.4795556067943
8,49,327.43035055604133,75.82664926933053
8,50,888.5298715474274,212.80526239083818
8,52,1826.1546379619624,467.4307241735198
8,54,495.41678645505993,111.46576396670505
8,55,742.4968211562438,166.2068797162479
8,57,505.3852038093868,121.15766196578878
8,58,987.4144534990625,263.853977233337
8,59,2033.7418898101732,573.1859783160163
8,60,1790.1479690146202,430.6230632702963
8,61,1169.5745203909692,319.98839510447607
8,62,241.58321074500296,62.2668806091081
8,63,894.83499069485,249.59024995157472
8,64,2593.2996578331463,681.9577832410015
8,65,153.03481081217885,41.95383775043298
8,66,123.8398781875113,31.09001493485271
8,67,513.8041315075417,135.02785706040657
8,68,9.27,9.27
8,69,8.24,8.24
8,70,12.36,12.36
8,71,12.36,12.36
8,72,12.36,12.36
8,73,22.66,22.66
8,74,11.33,11.33
8,75,7.21,7.21
8,76,17.51,17.51
8,77,637.57,63.757000000000005
8,78,645.8100000000001,64.581
8,79,622.12,62.212
8,80,1905.5,190.55
9,1,1617.097266751261,428.1135349591179
9,2,393.64833655386894,108.3471126489214
9,3,773.6058786925315,185.96989880855858
9,4,1195.009702005157,305.42007483374726
9,5,570.3654868556622,148.61995221704578
9,6,1495.0653073864908,340.2461147798119
9,7,5232.779711491186,1357.5528227552318
9,8,702.3123853277535,186.10806483129238
9,9,701.6979444274293,170.7404013226862
9,10,818.3972167788002,209.94447064973733
9,11,562.3726320012812,141.68095160584974
9,12,57.67999999999906,16.46356707874803
9,13,1248.1512532606685,309.5883724135353
9,14,1010.0636610382517,274.78776873694085
9,15,517.1042253261845,142.54258212145902
9,16,1357.6525746478674,369.8760069867618
9,18,649.6896542110128,153.57304534774354
9,21,799.0994881068011,179.29668179247895
9,22,275.7922685200135,79.90745024457402
9,23,197.23634631859906,55.789923886576425
9,24,621.8870260246554,163.90490041014408
9,25,181.1262815511612,48.35809421668317
9,26,809.035757423678,194.17242823280398
9,27,742.1809088758247,194.08621705794252
9,29,295.10897089959917,78.25712096278644
9,30,235.06837337153257,57.02163591141448
9,31,93.52399999999831,22.369633954699953
9,32,472.9037472887813,137.22335528458947
9,33,97.84999999999813,24.177735589677088
9,34,465.1377459264285,125.35192964554366
9,35,475.9658768975955,121.04201680098579
9,36,285.6417421221223,69.93594945462281
9,37,1154.1422948062389,295.71668940787583
9,39,336.1106130583365,86.43108030334172
9,42,1285.2141105965347,338.0861138220244
9,43,175.11068316751482,49.0879129979211
9,44,143.4337590906819,35.69760705548057
9,45,780.4165494563152,202.61999366105894
9,46,1058.5677549850363,242.4168999848687
9,47,502.03453889212443,133.9209150085938
9,48,712.3738420719494,198.9178380122096
9,49,339.93630199873064,78.7227900583982
9,50,1016.0612623408135,243.34936895372758
9,52,1945.370590445195,497.9457735805427
9,54,602.7323134280268,135.61110487274317
9,55,565.3786254153165,126.55921818252067
9,57,517.4015925587124,124.03839047775647
9,58,1069.7961300507939,285.8677658023589
9,59,1761.5637563454768,496.47580654453793
9,60,1938.275742191432,466.255444807962
9,61,955.4803656618653,261.4135511944751
9,62,164.19692630024207,42.320947613828224
9,63,829.8173440728675,231.45531910913783
9,64,2607.136689066576,685.5964954577264
9,65,102.02320720811962,27.969225166955425
9,66,127.9851460766333,32.13068489083111
9,67,488.6266170504924,128.41119982709887
9,68,12.36,12.36
9,69,12.36,12.36
9,70,10.3,10.3
9,71,16.48,16.48
9,72,12.36,12.36
9,73,10.3,10.3
9,74,10.3,10.3
9,75,13.39,13.39
9,76,12.36,12.36
9,77,649.9300000000001,64.99300000000001
9,78,604.61,60.461000000000006
9,79,654.0500000000001,65.40500000000002
9,80,1908.5900000000001,190.85900000000004
10,1,1505.0486094384712,398.4495513782342
10,2,462.4753863665963,127.29095522840608
10,3,702.9026735114685,168.97330108985258
10,4,1040.059830498694,265.8180521291825
10,5,583.5531380668649,152.05625426903163
10,6,1386.6235863867278,315.56700941370264
10,7,5533.7640439870365,1435.637923354355
10,8,713.7131548465279,189.12919217726179
10,9,697.4887443650503,169.71619922318527
10,10,819.757708817466,210.29347938904502
10,11,536.4378051048476,135.14707932023802
10,12,42.84799999999897,12.230078401355586
10,13,1230.9419233322453,305.3198124702194
10,14,1048.427960799645,285.2247745784857
10,15,555.2759432652146,153.06482304031667
10,16,1261.825336939976,343.76903624488466
10,18,502.80091950583454,118.85162078797313
10,21,727.1791866048214,163.15967807174056
10,22,204.87425661486637,59.35982018168332
10,23,175.9241546861255,49.76159507586518
10,24,649.7230427736806,171.24137691171882
10,25,128.40116534620003,34.28125172210078
10,26,782.0366445393936,187.692512776944
10,27,628.8261343588733,164.443040969278
10,29,283.8515703337052,75.27187874827096
10,30,236.46280995776098,57.35989092284385
10,31,118.65599999999795,28.38085717600701
10,32,437.92078647020224,127.07228482080795
10,33,117.41999999999766,29.01328270761248
10,34,409.3839101202658,110.32659367861756
10,35,485.5905202760745,123.48964236001721
10,36,296.13243523796956,72.5044696507368
10,37,1148.2832537396,294.2154739727183
10,39,310.2267688678933,79.7750315834666
10,42,1382.5540995603792,363.69219635483284
10,43,167.52637665608154,46.9618418099819
10,44,131.88644299073428,32.823726071710595
10,45,648.7642105615848,168.4390218570941
10,46,1155.921993625085,264.71146981317537
10,47,543.7507522739957,145.04898097617135
10,48,775.2427371933858,216.47286875196744
10,49,450.1822841460533,104.25366527336129
10,50,922.5426227296713,220.95140656871047
10,52,1902.5751199853098,486.99165319414686
10,54,547.0106334367963,123.07406575831624
10,55,675.3283867487536,151.17131918561878
10,57,460.53633708017,110.40589520694913
10,58,1092.0912842922432,291.8254111444855
10,59,1887.7559852574261,532.0415863257302
10,60,1966.8936271934626,473.1395245137725
10,61,1035.4359155263105,283.28889785666735
10,62,169.05714968193902,43.57364621034268
10,63,967.5190987561715,269.86353484451973
10,64,2734.9106419248933,719.1971020764023
10,65,132.26902527424434,36.26098661025658
10,66,114.5130254369878,28.748507533901552
10,67,474.93777947256285,124.81376981350103
10,68,11.33,11.33
10,69,17.51,17.51
10,70,11.33,11.33
10,71,14.42,14.42
10,72,14.42,14.42
10,73,8.24,8.24
10,74,11.33,11.33
10,75,11.33,11.33
10,76,11.33,11.33
10,77,654.0500000000001,65.40500000000002
10,78,618.0,61.800000000000004
10,79,635.51,63.551
10,80,1907.56,190.756
11,1,1552.9461410019253,411.1300388016295
11,2,413.11472329023593,113.70500851876461
11,3,635.0591657994798,152.66415632825914
11,4,1184.508024895569,302.736060634274
11,5,649.2686596319007,169.1797266739905
11,6,1255.3483869568327,285.69147397569105
11,7,5376.559278781501,1394.853907110237
11,8,752.8828624550454,199.50890159905526
11,9,546.1355976753492,132.88824894560884
11,10,769.3683404827216,197.36703115031418
11,11,534.5418723840644,134.66942885011233
11,12,45.93799999999897,13.112055209145673
11,13,1315.4488403013183,326.2807006749098
11,14,902.151681676519,245.4303201199726
11,15,589.1948398782702,162.41475071280078
11,16,1201.1698812205868,327.2441916842142
11,18,545.3814727270898,128.91677295469665
11,21,849.1183323441602,190.51958073351133
11,22,219.6488424284388,63.64057644478558
11,23,266.4877344748305,75.3782489919051
11,24,616.1881794324122,162.40290914152857
11,25,175.54362218828248,46.867605011374316
11,26,835.8297771534532,200.6031203564941
11,27,639.6700983629562,167.2788238980694
11,29,240.46453920960565,63.766487595489
11,30,305.3247696578357,74.06405889680612
11,31,114.32999999999767,27.346138424798337
11,32,496.7943327193711,144.15573065969244
11,33,98.67399999999785,24.38133757359009
11,34,448.1709033666737,120.77946380400819
11,35,501.13002798963896,127.4414663142983
11,36,262.3712583460074,64.23845102508585
11,37,1233.630733965216,316.0833791826738
11,39,387.7478272904186,99.7096262240542
11,42,1317.065299750581,346.4648303898837
11,43,172.12645677319296,48.2513595509196
11,44,135.39410104070745,33.69670743639596
11,45,699.8709065725413,181.70788247901677
11,46,1153.2691260538736,264.1039508993837
